ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump
1493,2,0,2,0, 243.500000000000000,  17.399999999999999, 185.259999999999991
1494,0,0,0,0, 247.219999999999999,  21.250000000000000, 188.580000000000013
1495,1,0,1,0, 251.569999999999993,  27.570000000000000, 192.560000000000002
1496,0,0,0,0, 255.139999999999986,  17.129999999999999, 195.439999999999998
1497,0,0,0,0, 259.920000000000016,  13.900000000000000, 199.979999999999990
1498,0,0,0,0, 226.400000000000006,  10.500000000000000, 165.900000000000006
1499,0,0,0,0, 231.889999999999986,  14.539999999999999, 170.990000000000009
1500,2,0,2,0, 235.669999999999987,  19.260000000000002, 174.219999999999999
1501,0,0,0,0, 242.289999999999992,  22.840000000000000, 180.550000000000011
1502,0,0,0,0, 247.120000000000005,  18.250000000000000, 185.020000000000010
1503,0,0,0,0, 251.080000000000013,  15.520000000000000, 188.449999999999989
1504,0,0,0,0, 257.050000000000011,   7.150000000000000, 194.110000000000014
1505,0,0,0,0, 254.099999999999994,  12.080000000000000, 190.289999999999992
1506,0,0,0,0, 251.870000000000005,  17.370000000000001, 187.409999999999997
1507,0,0,0,0, 250.090000000000003,  15.970000000000001, 185.030000000000001
1508,0,0,0,0, 248.550000000000011,  19.370000000000001, 182.960000000000008
1509,0,0,0,0, 246.710000000000008,  23.899999999999999, 180.590000000000003
1510,0,0,0,0, 245.449999999999989,  28.210000000000001, 178.860000000000014
1511,0,0,0,0, 244.580000000000013,  32.070000000000000, 177.599999999999994
1512,1,0,1,0, 242.110000000000014,  39.460000000000001, 174.539999999999992
1513,0,0,0,0, 240.800000000000011,  42.909999999999997, 172.990000000000009
1514,0,0,0,0, 240.740000000000009,  28.710000000000001, 172.430000000000007
1515,0,0,0,0, 238.349999999999994,  24.000000000000000, 169.629999999999995
1516,0,0,0,0, 269.589999999999975,   5.980000000000000, 204.310000000000002
1517,0,0,0,0, 267.519999999999982,  12.430000000000000, 201.639999999999986
1518,0,0,0,0, 264.009999999999991,  25.070000000000000, 197.090000000000003
1519,0,0,0,0, 261.850000000000023,  35.200000000000003, 194.189999999999998
1520,0,0,0,0, 260.709999999999980,  33.170000000000002, 192.800000000000011
1521,0,0,0,0, 259.569999999999993,  28.530000000000001, 191.389999999999986
1522,1,0,1,0, 259.509999999999991,  23.350000000000001, 191.039999999999992
1523,0,0,0,0, 257.519999999999982,  17.359999999999999, 188.780000000000001
1524,0,0,0,0, 257.339999999999975,  12.090000000000000, 188.379999999999995
1525,0,0,0,0, 256.050000000000011,   4.550000000000000, 186.860000000000014
1526,0,0,0,0, 238.719999999999999,  19.730000000000000, 169.729999999999990
1527,0,0,0,0, 238.280000000000001,  18.620000000000001, 169.180000000000007
1528,1,0,1,0, 237.949999999999989,  17.690000000000001, 168.699999999999989
1529,0,0,0,0, 238.370000000000005,  18.039999999999999, 168.990000000000009
1530,2,0,2,0, 215.710000000000008,  21.579999999999998, 146.370000000000005
1531,0,0,0,0, 210.389999999999986,  15.740000000000000, 141.020000000000010
1532,0,0,0,0, 205.900000000000006,  11.680000000000000, 136.520000000000010
1533,0,0,0,0, 228.349999999999994,  26.969999999999999, 165.169999999999987
1534,0,0,0,0, 224.939999999999998,  41.430000000000000, 160.490000000000009
1535,0,0,0,0, 222.280000000000001,  46.710000000000001, 156.960000000000008
1536,0,0,0,0, 220.250000000000000,  51.500000000000000, 154.229999999999990
1537,8,0,8,0, 182.319999999999993,  18.289999999999999, 123.219999999999999
1538,2,0,2,0, 178.189999999999998,  12.240000000000000, 118.079999999999998
1539,3,0,3,0, 175.340000000000003,   7.580000000000000, 113.939999999999998
1540,0,0,0,0, 166.169999999999987,  11.910000000000000, 101.379999999999995
1541,3,0,3,0, 171.060000000000002,  14.060000000000000, 105.959999999999994
1542,0,0,0,0, 177.150000000000006,  18.039999999999999, 111.769999999999996
1543,0,0,0,0, 185.669999999999987,   9.440000000000000, 119.769999999999996
1544,0,0,0,0, 188.680000000000007,  15.140000000000001, 123.790000000000006
1545,3,0,3,0, 190.629999999999995,  20.920000000000002, 126.680000000000007
1546,1,0,1,0, 193.219999999999999,  26.920000000000002, 130.180000000000007
1547,0,0,0,0, 195.500000000000000,  31.399999999999999, 133.229999999999990
1548,0,0,0,0, 197.500000000000000,  36.530000000000001, 136.150000000000006
1549,2,0,2,0, 164.030000000000001,  22.699999999999999,  97.420000000000002
1550,0,0,0,0, 169.960000000000008,  24.629999999999999, 103.079999999999998
1551,2,0,2,0, 175.030000000000001,  21.149999999999999, 107.909999999999997
1552,1,0,1,0, 179.199999999999989,  11.789999999999999, 111.890000000000001
1553,2,0,2,0, 183.740000000000009,   7.060000000000000, 116.549999999999997
1554,0,0,0,0, 183.169999999999987,   9.470000000000001, 115.540000000000006
1555,1,0,1,0, 162.039999999999992,   8.940000000000000,  93.890000000000001
1556,2,0,2,0, 168.639999999999986,  11.470000000000001, 100.329999999999998
1557,2,0,2,0, 174.479999999999990,  10.619999999999999, 105.969999999999999
1558,0,0,0,0, 178.189999999999998,   7.370000000000000, 109.620000000000005
1559,2,0,2,0, 182.759999999999991,   4.520000000000000, 114.099999999999994
1560,0,0,0,0, 182.129999999999995,  10.960000000000001, 114.000000000000000
1561,0,0,0,0, 240.979999999999990,   9.020000000000000, 171.659999999999997
1562,1,0,1,0, 235.629999999999995,  13.100000000000000, 166.330000000000013
1563,0,0,0,0, 228.919999999999987,  19.680000000000000, 159.610000000000014
1564,0,0,0,0, 223.060000000000002,  25.300000000000001, 153.759999999999991
1565,0,0,0,0, 224.129999999999995,  24.420000000000002, 155.120000000000005
1566,0,0,0,0, 211.360000000000014,  16.469999999999999, 142.080000000000013
1567,1,0,1,0, 204.979999999999990,  11.570000000000000, 135.759999999999991
1568,0,0,0,0, 210.979999999999990,  19.199999999999999, 141.930000000000007
1569,1,0,1,0, 211.180000000000007,  25.930000000000000, 142.370000000000005
1570,0,0,0,0, 211.560000000000002,  21.899999999999999, 143.110000000000014
1571,0,0,0,0, 211.479999999999990,  18.149999999999999, 143.509999999999991
1572,1,0,1,0, 212.629999999999995,  15.060000000000000, 145.080000000000013
1573,0,0,0,0, 213.990000000000009,  10.440000000000000, 146.900000000000006
1574,1,0,1,0, 218.530000000000001,   8.190000000000000, 153.120000000000005
1575,0,0,0,0, 229.000000000000000,   7.110000000000000, 163.650000000000006
1576,0,0,0,0, 232.020000000000010,   6.080000000000000, 166.569999999999993
1577,0,0,0,0, 234.960000000000008,   5.430000000000000, 169.550000000000011
1578,0,0,0,0, 239.129999999999995,   8.369999999999999, 173.569999999999993
1579,0,0,0,0, 196.860000000000014,   9.090000000000000, 127.920000000000002
1580,0,0,0,0, 197.110000000000014,  11.980000000000000, 128.439999999999998
1581,0,0,0,0, 198.509999999999991,  12.840000000000000, 130.240000000000009
1582,0,0,0,0, 199.590000000000003,   8.320000000000000, 131.770000000000010
1583,1,0,1,0, 201.599999999999994,   6.480000000000000, 134.280000000000001
1584,0,0,0,0, 201.930000000000007,   7.270000000000000, 135.219999999999999
1585,1,0,1,0, 203.729999999999990,  11.250000000000000, 137.530000000000001
1586,0,0,0,0, 205.229999999999990,  16.680000000000000, 139.800000000000011
1587,2,0,2,0, 206.889999999999986,  18.350000000000001, 142.129999999999995
1588,1,0,1,0, 209.120000000000005,  20.440000000000001, 145.050000000000011
1589,0,0,0,0, 210.819999999999993,  24.030000000000001, 147.509999999999991
1590,1,0,1,0, 213.199999999999989,  27.180000000000000, 150.520000000000010
1591,2,0,2,0, 215.900000000000006,  25.190000000000001, 154.050000000000011
1592,0,0,0,0, 217.990000000000009,  18.899999999999999, 157.169999999999987
1593,2,0,2,0, 221.939999999999998,  14.609999999999999, 161.800000000000011
1594,1,0,1,0, 224.360000000000014,   8.880000000000001, 165.349999999999994
1595,8,0,8,0, 227.909999999999997,   7.340000000000000, 169.780000000000001
1596,2,0,2,0, 230.379999999999995,   8.900000000000000, 172.860000000000014
1597,0,0,0,0, 230.629999999999995,   9.400000000000000, 173.580000000000013
1598,1,0,1,0, 233.610000000000014,  16.500000000000000, 177.419999999999987
1599,0,0,0,0, 236.930000000000007,  11.630000000000001, 181.509999999999991
1600,0,0,0,0, 231.159999999999997,   7.000000000000000, 170.020000000000010
1601,0,0,0,0, 235.319999999999993,   4.570000000000000, 173.840000000000003
1602,1,0,1,0, 240.300000000000011,   6.860000000000000, 178.349999999999994
1603,0,0,0,0, 245.539999999999992,  10.960000000000001, 183.340000000000003
1604,0,0,0,0, 210.099999999999994,   7.150000000000000, 162.159999999999997
1605,0,0,0,0, 214.469999999999999,   9.490000000000000, 165.219999999999999
1606,0,0,0,0, 218.729999999999990,  14.010000000000000, 168.330000000000013
1607,0,0,0,0, 222.479999999999990,  18.590000000000000, 171.129999999999995
1608,0,0,0,0, 221.180000000000007,  17.010000000000002, 168.020000000000010
1609,0,0,0,0, 219.159999999999997,  13.630000000000001, 165.330000000000013
1610,0,0,0,0, 217.310000000000002,  11.230000000000000, 162.990000000000009
1611,0,0,0,0, 213.840000000000003,   8.840000000000000, 158.789999999999992
1612,0,0,0,0, 221.289999999999992,   5.610000000000000, 175.960000000000008
1613,0,0,0,0, 224.199999999999989,   6.820000000000000, 177.949999999999989
1614,0,0,0,0, 227.650000000000006,  10.340000000000000, 180.610000000000014
1615,0,0,0,0, 229.979999999999990,  13.520000000000000, 181.979999999999990
1616,0,0,0,0, 234.189999999999998,   6.760000000000000, 184.650000000000006
1617,0,0,0,0, 237.939999999999998,   6.560000000000000, 189.099999999999994
1618,0,0,0,0, 240.180000000000007,   8.910000000000000, 191.919999999999987
1619,0,0,0,0, 243.250000000000000,  13.529999999999999, 195.900000000000006
1620,0,0,0,0, 245.759999999999991,  17.329999999999998, 199.080000000000013
1621,0,0,0,0, 248.819999999999993,  16.160000000000000, 202.830000000000013
1622,0,0,0,0, 251.030000000000001,  14.070000000000000, 205.719999999999999
1623,0,0,0,0, 244.719999999999999,   5.370000000000000, 193.620000000000005
1624,0,0,0,0, 246.449999999999989,   6.150000000000000, 195.729999999999990
1625,0,0,0,0, 248.590000000000003,   8.470000000000001, 198.620000000000005
1626,0,0,0,0, 251.449999999999989,  12.600000000000000, 202.250000000000000
1627,0,0,0,0, 254.430000000000007,  16.850000000000001, 205.870000000000005
1628,1,0,1,0, 256.899999999999977,  20.579999999999998, 208.930000000000007
1629,1,0,1,0, 261.660000000000025,  24.030000000000001, 215.169999999999987
1630,0,0,0,0, 243.060000000000002,   5.910000000000000, 191.560000000000002
1631,0,0,0,0, 245.129999999999995,   5.050000000000000, 204.169999999999987
1632,0,0,0,0, 252.650000000000006,  10.680000000000000, 208.620000000000005
1633,1,0,1,0, 256.959999999999980,  18.530000000000001, 217.729999999999990
1634,0,0,0,0, 258.129999999999995,  16.949999999999999, 217.960000000000008
1635,0,0,0,0, 260.449999999999989,  17.140000000000001, 219.259999999999991
1636,0,0,0,0, 263.379999999999995,  19.039999999999999, 221.030000000000001
1637,0,0,0,0, 270.029999999999973,  26.539999999999999, 228.909999999999997
1638,0,0,0,0, 279.319999999999993,  22.430000000000000, 236.430000000000007
1639,0,0,0,0, 275.670000000000016,  27.289999999999999, 232.180000000000007
1640,0,0,0,0, 271.579999999999984,  33.210000000000001, 227.259999999999991
1641,0,0,0,0, 267.389999999999986,  30.649999999999999, 219.620000000000005
1642,0,0,0,0, 271.569999999999993,  26.410000000000000, 222.979999999999990
1643,0,0,0,0, 276.470000000000027,  18.760000000000002, 226.580000000000013
1644,0,0,0,0, 276.600000000000023,  34.759999999999998, 231.039999999999992
1645,1,0,1,0, 280.420000000000016,  37.049999999999997, 233.919999999999987
1646,0,0,0,0, 283.860000000000014,  24.899999999999999, 236.280000000000001
1647,0,0,0,0, 288.129999999999995,  20.500000000000000, 239.800000000000011
1648,0,0,0,0, 381.569999999999993,   7.980000000000000, 340.339999999999975
1649,0,0,0,0, 368.930000000000007,   4.390000000000000, 326.069999999999993
1650,0,0,0,0, 365.879999999999995,   7.210000000000000, 322.389999999999986
1651,0,0,0,0, 354.790000000000020,   6.410000000000000, 314.009999999999991
1652,0,0,0,0, 316.110000000000014,   4.890000000000000, 268.930000000000007
1653,0,0,0,0, 311.850000000000023,   5.850000000000000, 263.990000000000009
1654,0,0,0,0, 308.889999999999986,   9.029999999999999, 260.670000000000016
1655,0,0,0,0, 304.819999999999993,  13.400000000000000, 255.719999999999999
1656,0,0,0,0, 301.550000000000011,   8.650000000000000, 251.870000000000005
1657,0,0,0,0, 316.649999999999977,  18.719999999999999, 265.550000000000011
1658,0,0,0,0, 311.899999999999977,  11.560000000000000, 260.269999999999982
1659,0,0,0,0, 308.120000000000005,   5.880000000000000, 255.780000000000001
1660,0,0,0,0, 296.720000000000027,   6.190000000000000, 246.759999999999991
1661,0,0,0,0, 286.350000000000023,   6.710000000000000, 235.000000000000000
1662,0,0,0,0, 284.040000000000020,   8.800000000000001, 231.560000000000002
1663,0,0,0,0, 281.689999999999998,  13.980000000000000, 228.219999999999999
1664,0,0,0,0, 279.649999999999977,  17.329999999999998, 225.189999999999998
1665,0,0,0,0, 278.220000000000027,  12.660000000000000, 223.030000000000001
1666,0,0,0,0, 275.790000000000020,   5.620000000000000, 219.520000000000010
1667,0,0,0,0, 304.889999999999986,   7.160000000000000, 251.090000000000003
1668,0,0,0,0, 302.750000000000000,  10.710000000000001, 248.370000000000005
1669,0,0,0,0, 299.939999999999998,  17.809999999999999, 244.520000000000010
1670,0,0,0,0, 297.490000000000009,  23.449999999999999, 241.270000000000010
1671,0,0,0,0, 294.750000000000000,  16.980000000000000, 237.789999999999992
1672,0,0,0,0, 292.720000000000027,  12.900000000000000, 235.250000000000000
1673,0,0,0,0, 249.419999999999987,  17.059999999999999, 193.360000000000014
1674,0,0,0,0, 254.229999999999990,  22.640000000000001, 197.490000000000009
1675,0,0,0,0, 258.399999999999977,  14.619999999999999, 200.969999999999999
1676,0,0,0,0, 264.430000000000007,   8.650000000000000, 206.550000000000011
1677,0,0,0,0, 252.810000000000002,  13.710000000000001, 199.949999999999989
1678,0,0,0,0, 257.560000000000002,  18.210000000000001, 203.879999999999995
1679,0,0,0,0, 262.040000000000020,  21.180000000000000, 207.520000000000010
1680,1,0,1,0, 268.269999999999982,  13.320000000000000, 213.090000000000003
1681,0,0,0,0, 289.279999999999973,   5.720000000000000, 230.900000000000006
1682,0,0,0,0, 270.769999999999982,   5.130000000000000, 212.289999999999992
1683,0,0,0,0, 284.629999999999995,   6.030000000000000, 224.860000000000014
1684,0,0,0,0, 281.569999999999993,   9.740000000000000, 221.189999999999998
1685,0,0,0,0, 280.189999999999998,  15.660000000000000, 219.009999999999991
1686,0,0,0,0, 278.379999999999995,  18.719999999999999, 216.699999999999989
1687,0,0,0,0, 277.589999999999975,  24.539999999999999, 215.150000000000006
1688,0,0,0,0, 273.519999999999982,  32.710000000000001, 210.090000000000003
1689,0,0,0,0, 272.279999999999973,  37.500000000000000, 208.300000000000011
1690,0,0,0,0, 270.180000000000007,  43.590000000000003, 205.550000000000011
1691,0,0,0,0, 268.199999999999989,  48.689999999999998, 203.060000000000002
1692,1,0,1,0, 267.709999999999980,  34.420000000000002, 202.050000000000011
1693,0,0,0,0, 265.699999999999989,  33.659999999999997, 199.580000000000013
1694,1,0,1,0, 265.610000000000014,  35.320000000000000, 199.060000000000002
1695,0,0,0,0, 268.240000000000009,   7.200000000000000, 209.110000000000014
1696,0,0,0,0, 267.589999999999975,   9.560000000000000, 207.770000000000010
1697,0,0,0,0, 265.009999999999991,  14.260000000000000, 204.599999999999994
1698,0,0,0,0, 263.290000000000020,  18.899999999999999, 202.219999999999999
1699,0,0,0,0, 260.910000000000025,  23.390000000000001, 199.319999999999993
1700,0,0,0,0, 259.959999999999980,  24.070000000000000, 197.409999999999997
1701,0,0,0,0, 257.709999999999980,  23.719999999999999, 194.699999999999989
1702,0,0,0,0, 257.100000000000023,  25.590000000000000, 193.569999999999993
1703,0,0,0,0, 255.610000000000014,  27.870000000000001, 191.500000000000000
1704,0,0,0,0, 253.689999999999998,  19.940000000000001, 189.060000000000002
1705,3,0,3,0, 251.650000000000006,  18.579999999999998, 186.150000000000006
1706,0,0,0,0, 249.979999999999990,  18.739999999999998, 184.039999999999992
1707,1,0,1,0, 248.669999999999987,  21.520000000000000, 182.129999999999995
1708,0,0,0,0, 247.009999999999991,  23.850000000000001, 180.069999999999993
1709,0,0,0,0, 263.480000000000018,  36.570000000000000, 196.439999999999998
1710,1,0,1,0, 245.740000000000009,  28.100000000000001, 178.330000000000013
1711,1,0,1,0, 245.319999999999993,  24.149999999999999, 177.460000000000008
1712,1,0,1,0, 244.590000000000003,  20.050000000000001, 176.419999999999987
1713,1,0,1,0, 245.969999999999999,  13.940000000000000, 177.439999999999998
1714,0,0,0,0, 263.319999999999993,  31.289999999999999, 195.860000000000014
1715,1,0,1,0, 262.509999999999991,  25.600000000000001, 194.659999999999997
1716,0,0,0,0, 261.339999999999975,  19.359999999999999, 193.099999999999994
1717,0,0,0,0, 260.430000000000007,  14.130000000000001, 191.900000000000006
1718,4,0,4,0, 261.449999999999989,  10.789999999999999, 192.689999999999998
1719,0,0,0,0, 259.839999999999975,   7.070000000000000, 190.930000000000007
1720,0,0,0,0, 260.250000000000000,   6.650000000000000, 191.159999999999997
1721,0,0,0,0, 243.289999999999992,  10.010000000000000, 174.389999999999986
1722,0,0,0,0, 258.930000000000007,   6.460000000000000, 189.629999999999995
1723,1,0,1,0, 258.110000000000014,   7.770000000000000, 188.740000000000009
1724,0,0,0,0, 257.009999999999991,  10.730000000000000, 187.599999999999994
1725,2,0,2,0, 257.569999999999993,  15.930000000000000, 188.150000000000006
1726,2,0,2,0, 256.620000000000005,   8.289999999999999, 187.219999999999999
1727,0,0,0,0, 255.389999999999986,   3.500000000000000, 186.030000000000001
1728,0,0,0,0, 389.500000000000000,  92.400000000000006, 329.750000000000000
1729,2,0,2,0, 387.230000000000018,  91.060000000000002, 327.110000000000014
1730,1,0,1,0, 332.560000000000002,  36.609999999999999, 273.620000000000005
1731,1,0,1,0, 275.829999999999984,   8.420000000000000, 210.310000000000002
1732,0,0,0,0, 264.620000000000005,  10.760000000000000, 195.460000000000008
1733,1,0,1,0, 270.110000000000014,   9.359999999999999, 200.969999999999999
1734,0,0,0,0, 276.310000000000002,   6.740000000000000, 207.139999999999986
1735,2,0,2,0, 282.449999999999989,   9.930000000000000, 213.280000000000001
1736,3,0,3,0, 288.160000000000025,  14.010000000000000, 218.960000000000008
1737,2,0,2,0, 284.899999999999977,  22.039999999999999, 216.139999999999986
1738,0,0,0,0, 296.629999999999995,  16.510000000000002, 227.439999999999998
1739,2,0,2,0, 301.889999999999986,  13.369999999999999, 232.759999999999991
1740,6,0,6,0, 307.269999999999982,   9.199999999999999, 238.120000000000005
1741,2,0,2,0, 314.250000000000000,   9.250000000000000, 245.120000000000005
1742,3,0,3,0, 320.220000000000027,  12.070000000000000, 251.090000000000003
1743,1,0,1,0, 326.079999999999984,   9.010000000000000, 256.899999999999977
1744,0,0,0,0, 330.949999999999989,   6.740000000000000, 261.740000000000009
1745,1,0,1,0, 335.769999999999982,   9.750000000000000, 266.579999999999984
1746,0,0,0,0, 342.139999999999986,   9.250000000000000, 272.920000000000016
1747,1,0,1,0, 341.300000000000011,   9.940000000000000, 271.899999999999977
1748,3,0,3,0, 334.670000000000016,   9.660000000000000, 265.269999999999982
1749,0,0,0,0, 328.639999999999986,   6.890000000000000, 259.250000000000000
1750,0,0,0,0, 323.860000000000014,   9.650000000000000, 254.469999999999999
1751,1,0,1,0, 318.800000000000011,  13.430000000000000, 249.409999999999997
1752,2,0,2,0, 312.720000000000027,  10.039999999999999, 243.319999999999993
1753,1,0,1,0, 307.189999999999998,   9.730000000000000, 237.789999999999992
1754,3,0,3,0, 300.850000000000023,  17.370000000000001, 231.430000000000007
1755,2,0,2,0, 295.720000000000027,  20.219999999999999, 226.300000000000011
1756,2,0,2,0, 289.610000000000014,  17.879999999999999, 220.189999999999998
1757,1,0,1,0, 284.300000000000011,  12.699999999999999, 214.889999999999986
1758,1,0,1,0, 279.139999999999986,   9.490000000000000, 209.729999999999990
1759,1,0,1,0, 270.459999999999980,  12.060000000000000, 201.050000000000011
1760,0,0,0,0, 269.329999999999984,   8.480000000000000, 199.939999999999998
1761,0,0,0,0, 263.759999999999991,  12.770000000000000, 194.370000000000005
1762,1,0,1,0, 332.279999999999973,  11.520000000000000, 270.949999999999989
1763,1,0,1,0, 309.290000000000020,   9.250000000000000, 247.020000000000010
1764,1,0,1,0, 295.839999999999975,   8.380000000000001, 234.590000000000003
1765,2,0,2,0, 308.699999999999989,   9.830000000000000, 248.509999999999991
1766,1,0,1,0, 339.779999999999973,  22.989999999999998, 279.860000000000014
1767,0,0,0,0, 303.720000000000027,   8.720000000000001, 331.800000000000011
1768,0,0,0,0, 306.300000000000011,   8.520000000000000, 333.209999999999980
1769,0,0,0,0, 308.120000000000005,  11.420000000000000, 333.819999999999993
1770,0,0,0,0, 107.590000000000003,   6.300000000000000, 138.539999999999992
1771,0,0,0,0, 156.360000000000014,  60.359999999999999, 148.060000000000002
1772,0,0,0,0, 164.310000000000002,  52.479999999999997, 155.879999999999995
1773,1,0,1,0,  79.219999999999999,  25.390000000000001, 178.439999999999998
1774,0,0,0,0, 222.039999999999992,  31.219999999999999, 386.500000000000000
1775,0,0,0,0, 289.930000000000007,   9.619999999999999, 359.850000000000023
1776,0,0,0,0, 194.539999999999992,  15.850000000000000, 269.279999999999973
1777,0,0,0,0, 187.590000000000003,  25.460000000000001, 254.389999999999986
1778,0,0,0,0,  94.609999999999999,  10.119999999999999, 190.169999999999987
1779,0,0,0,0,  90.489999999999995,  14.619999999999999, 189.080000000000013
1780,0,0,0,0, 128.770000000000010,   6.860000000000000, 215.659999999999997
1781,0,0,0,0, 140.349999999999994,  19.710000000000001, 210.550000000000011
1782,0,0,0,0, 101.049999999999997,  21.300000000000001, 211.439999999999998
1783,0,0,0,0, 103.849999999999994,  18.350000000000001, 267.560000000000002
1784,0,0,0,0, 111.129999999999995,  24.879999999999999, 274.399999999999977
1785,0,0,0,0,  96.650000000000006,  23.280000000000001, 259.720000000000027
1786,0,0,0,0,  98.209999999999994,  19.260000000000002, 261.769999999999982
1787,0,0,0,0, 208.050000000000011,  10.949999999999999, 353.040000000000020
1788,0,0,0,0, 144.729999999999990,   7.630000000000000, 289.439999999999998
1789,0,0,0,0, 144.400000000000006,  13.609999999999999, 286.300000000000011
1790,0,0,0,0, 137.530000000000001,   7.910000000000000, 287.449999999999989
1791,0,0,0,0, 124.569999999999993,  15.050000000000001, 271.910000000000025
1792,0,0,0,0, 123.930000000000007,  18.800000000000001, 268.120000000000005
1793,0,0,0,0, 164.830000000000013,  12.880000000000001, 295.529999999999973
1794,0,0,0,0, 141.909999999999997,  19.050000000000001, 273.089999999999975
1795,0,0,0,0, 143.289999999999992,  21.180000000000000, 277.170000000000016
1796,0,0,0,0, 168.460000000000008,  11.990000000000000, 285.949999999999989
1797,0,0,0,0, 143.219999999999999,  16.910000000000000, 262.370000000000005
1798,0,0,0,0, 121.680000000000007,  17.440000000000001, 250.710000000000008
1799,0,0,0,0, 122.379999999999995,  14.699999999999999, 248.169999999999987
1800,0,0,0,0, 123.620000000000005,  14.250000000000000, 246.539999999999992
1801,0,0,0,0, 106.140000000000001,   5.500000000000000, 233.330000000000013
1802,0,0,0,0, 118.939999999999998,   9.869999999999999, 235.919999999999987
1803,0,0,0,0, 113.239999999999995,   6.750000000000000, 230.189999999999998
1804,0,0,0,0, 107.390000000000001,   7.610000000000000, 224.849999999999994
1805,0,0,0,0, 125.750000000000000,  16.000000000000000, 242.639999999999986
1806,0,0,0,0, 122.849999999999994,  15.330000000000000, 236.569999999999993
1807,0,0,0,0, 123.900000000000006,  21.629999999999999, 234.379999999999995
1808,0,0,0,0, 116.950000000000003,  19.710000000000001, 230.849999999999994
1809,0,0,0,0, 109.689999999999998,  26.050000000000001, 223.789999999999992
1810,0,0,0,0, 101.000000000000000,  34.100000000000001, 215.430000000000007
1811,0,0,0,0, 125.920000000000002,  25.920000000000002, 233.150000000000006
1812,0,0,0,0, 128.349999999999994,  20.050000000000001, 232.379999999999995
1813,0,0,0,0, 147.569999999999993,  18.469999999999999, 252.400000000000006
1814,0,0,0,0, 148.780000000000001,  15.990000000000000, 252.280000000000001
1815,0,0,0,0, 145.639999999999986,  26.180000000000000, 253.990000000000009
1816,0,0,0,0, 137.629999999999995,  10.470000000000001, 231.800000000000011
1817,0,0,0,0, 144.780000000000001,   5.410000000000000, 238.939999999999998
1818,0,0,0,0,  77.299999999999997,  11.810000000000000, 236.699999999999989
1819,0,0,0,0,  76.969999999999999,   4.180000000000000, 208.150000000000006
1820,0,0,0,0,  70.849999999999994,   7.590000000000000, 203.520000000000010
1821,0,0,0,0, 216.389999999999986,  10.859999999999999, 235.099999999999994
1822,0,0,0,0, 308.579999999999984,  24.420000000000002, 314.649999999999977
1823,0,0,0,0, 349.490000000000009,  18.930000000000000, 357.980000000000018
1824,0,0,0,0, 314.620000000000005,   7.450000000000000, 296.910000000000025
1825,0,0,0,0, 174.400000000000006,   7.010000000000000, 145.900000000000006
1826,0,0,0,0, 184.189999999999998,   9.010000000000000, 150.419999999999987
1827,0,0,0,0, 188.370000000000005,   9.820000000000000, 155.439999999999998
1828,0,0,0,0, 184.250000000000000,   6.740000000000000, 155.259999999999991
1829,0,0,0,0, 181.789999999999992,   8.890000000000001, 154.319999999999993
1830,0,0,0,0, 180.860000000000014,  14.720000000000001, 144.819999999999993
1831,0,0,0,0, 184.909999999999997,  20.870000000000001, 146.699999999999989
1832,0,0,0,0,  92.230000000000004,  18.920000000000002,  28.980000000000000
1833,0,0,0,0,  70.560000000000002,  51.899999999999999,  46.549999999999997
1834,0,0,0,0,  56.109999999999999,  38.890000000000001,  34.539999999999999
1835,0,0,0,0,  52.619999999999997,  52.619999999999997,  69.849999999999994
1836,0,0,0,0, 159.030000000000001,   8.029999999999999,  99.840000000000003
1837,0,0,0,0, 187.870000000000005,  15.520000000000000, 127.810000000000002
1838,0,0,0,0, 184.259999999999991,  13.640000000000001, 123.239999999999995
1839,0,0,0,0, 181.860000000000014,  15.010000000000000, 119.840000000000003
1840,0,0,0,0, 198.409999999999997,  12.170000000000000, 129.259999999999991
1841,0,0,0,0, 196.629999999999995,  22.820000000000000, 139.569999999999993
1842,0,0,0,0, 225.280000000000001,  14.289999999999999, 173.009999999999991
1843,0,0,0,0, 241.289999999999992,   8.970000000000001, 177.120000000000005
1844,0,0,0,0, 240.590000000000003,  12.289999999999999, 177.129999999999995
1845,0,0,0,0, 227.199999999999989,  10.180000000000000, 163.539999999999992
1846,0,0,0,0, 233.719999999999999,  11.430000000000000, 170.509999999999991
1847,0,0,0,0, 244.759999999999991,  21.109999999999999, 187.500000000000000
1848,0,0,0,0, 249.819999999999993,  22.109999999999999, 191.879999999999995
1849,0,0,0,0, 239.669999999999987,   4.750000000000000, 197.539999999999992
1850,0,0,0,0, 295.720000000000027,  18.059999999999999, 261.310000000000002
1851,0,0,0,0, 317.180000000000007,   6.000000000000000, 286.470000000000027
1852,0,0,0,0, 333.689999999999998,   7.330000000000000, 299.399999999999977
